,loss,categorical_accuracy,metric_soh,val_loss,val_categorical_accuracy,val_metric_soh
68,0.6852602958679199,0.6781250238418579,0.026677703484892845,0.5045477747917175,0.41273584961891174,-39.032474517822266
69,0.6799989342689514,0.675000011920929,0.0026603699661791325,0.5002830028533936,0.41273584961891174,-38.77688980102539
70,0.6747371554374695,0.6781250238418579,-0.020050812512636185,0.4960256516933441,0.4150943458080292,-38.508541107177734
71,0.6694778203964233,0.6812499761581421,-0.041434478014707565,0.4917796552181244,0.4162735939025879,-38.22794723510742
72,0.6642230749130249,0.690625011920929,-0.061435699462890625,0.4875485897064209,0.42688679695129395,-37.93565368652344
73,0.6589745879173279,0.699999988079071,-0.08003272861242294,0.48333534598350525,0.4292452931404114,-37.6320915222168
74,0.6537342667579651,0.703125,-0.09727897495031357,0.47914353013038635,0.4316037595272064,-37.31779479980469
75,0.6485040187835693,0.7093750238418579,-0.11321906745433807,0.4749760925769806,0.43396225571632385,-36.993289947509766
76,0.6432859301567078,0.7093750238418579,-0.12792739272117615,0.47083646059036255,0.4386792480945587,-36.6591682434082
77,0.6380822658538818,0.7093750238418579,-0.1413600891828537,0.46672824025154114,0.43985849618911743,-36.31611633300781
78,0.6328950524330139,0.7093750238418579,-0.15359993278980255,0.46265485882759094,0.4445754587650299,-35.96480941772461
79,0.6277269124984741,0.715624988079071,-0.16472283005714417,0.45862001180648804,0.44693395495414734,-35.60605239868164
80,0.6225805282592773,0.715624988079071,-0.1746978759765625,0.4546278715133667,0.45400944352149963,-35.24079513549805
81,0.6174585819244385,0.7093750238418579,-0.18362541496753693,0.4506820738315582,0.4563679099082947,-34.86980438232422
82,0.6123636960983276,0.7093750238418579,-0.1916099488735199,0.44678640365600586,0.4563679099082947,-34.4940185546875
83,0.6072990298271179,0.7093750238418579,-0.19865989685058594,0.4429444372653961,0.46108490228652954,-34.1142692565918
84,0.6022680401802063,0.71875,-0.20485267043113708,0.43916040658950806,0.463443398475647,-33.731685638427734
85,0.5972735285758972,0.721875011920929,-0.21023520827293396,0.43543776869773865,0.4669811427593231,-33.34716033935547
86,0.5923188924789429,0.7250000238418579,-0.21489715576171875,0.4317804276943207,0.46933960914611816,-32.9617805480957
87,0.5874072313308716,0.7250000238418579,-0.21880874037742615,0.42819130420684814,0.47523584961891174,-32.57649612426758
88,0.5825408697128296,0.731249988079071,-0.22206076979637146,0.42467325925827026,0.47523584961891174,-32.19218826293945
89,0.5777222514152527,0.731249988079071,-0.22468872368335724,0.4212294816970825,0.4775943458080292,-31.809907913208008
90,0.5729527473449707,0.731249988079071,-0.2266586273908615,0.41786110401153564,0.4787735939025879,-31.430227279663086
91,0.5682332515716553,0.734375,-0.22808608412742615,0.41456928849220276,0.4811320900917053,-31.05373764038086
92,0.5635640621185303,0.734375,-0.2289661467075348,0.41135475039482117,0.48231130838394165,-30.680986404418945
93,0.5589447021484375,0.7406250238418579,-0.22931022942066193,0.40821748971939087,0.48349055647850037,-30.312292098999023
94,0.5543744564056396,0.7406250238418579,-0.22924652695655823,0.4051564335823059,0.48231130838394165,-29.947790145874023
95,0.5498518943786621,0.7406250238418579,-0.22875556349754333,0.402170330286026,0.4811320900917053,-29.58753776550293
96,0.5453758239746094,0.7406250238418579,-0.2279338836669922,0.3992576599121094,0.48231130838394165,-29.231666564941406
97,0.5409442186355591,0.7406250238418579,-0.22680549323558807,0.396416038274765,0.48349055647850037,-28.879886627197266
98,0.5365555882453918,0.7437499761581421,-0.22549858689308167,0.39364296197891235,0.48349055647850037,-28.53212547302246
99,0.5322081446647644,0.746874988079071,-0.22396239638328552,0.39093583822250366,0.4846698045730591,-28.188159942626953
100,0.527900218963623,0.75,-0.22228583693504333,0.38829198479652405,0.4858490526676178,-27.847867965698242
101,0.5236297845840454,0.753125011920929,-0.22048377990722656,0.3857080042362213,0.48349055647850037,-27.510902404785156
102,0.5193954706192017,0.753125011920929,-0.21859893202781677,0.3831811845302582,0.48349055647850037,-27.177085876464844
103,0.5151950716972351,0.753125011920929,-0.21670570969581604,0.38070806860923767,0.48349055647850037,-26.84598731994629
104,0.5110273361206055,0.7562500238418579,-0.2147682160139084,0.37828588485717773,0.4870283007621765,-26.517433166503906
105,0.5068906545639038,0.7593749761581421,-0.21283264458179474,0.37591177225112915,0.4917452931404114,-26.191152572631836
106,0.502783477306366,0.765625,-0.21093864738941193,0.373583048582077,0.4917452931404114,-25.866918563842773
107,0.49870434403419495,0.765625,-0.20904502272605896,0.37129640579223633,0.4941037595272064,-25.544343948364258
108,0.4946514666080475,0.7718750238418579,-0.20727881789207458,0.3690495491027832,0.5,-25.223159790039062
109,0.4906235337257385,0.7749999761581421,-0.2055816650390625,0.3668398857116699,0.5023584961891174,-24.903078079223633
110,0.48661890625953674,0.778124988079071,-0.20396117866039276,0.3646642863750458,0.5023584961891174,-24.583616256713867
111,0.4826362729072571,0.78125,-0.20248070359230042,0.3625205159187317,0.510613203048706,-24.26451301574707
112,0.47867488861083984,0.78125,-0.20108146965503693,0.360406756401062,0.5117924809455872,-23.945568084716797
113,0.47473326325416565,0.784375011920929,-0.19979438185691833,0.35832056403160095,0.5141509175300598,-23.626462936401367
114,0.47081026434898376,0.7906249761581421,-0.19858971238136292,0.356259822845459,0.5141509175300598,-23.306806564331055
115,0.4669041633605957,0.793749988079071,-0.1974647492170334,0.3542216718196869,0.5153301954269409,-22.98605728149414
116,0.4630141854286194,0.796875,-0.19643250107765198,0.3522045910358429,0.5153301954269409,-22.664005279541016
117,0.45913976430892944,0.796875,-0.1954597532749176,0.3502064347267151,0.5153301954269409,-22.340242385864258
118,0.45528024435043335,0.800000011920929,-0.19453278183937073,0.34822580218315125,0.5153301954269409,-22.01455307006836
119,0.4514349102973938,0.800000011920929,-0.19362792372703552,0.34626060724258423,0.5212264060974121,-21.686540603637695
120,0.4476029872894287,0.8031250238418579,-0.19270935654640198,0.3443092703819275,0.5247641801834106,-21.355966567993164
121,0.44378384947776794,0.8062499761581421,-0.1917697936296463,0.3423703610897064,0.525943398475647,-21.022348403930664
122,0.4399775564670563,0.809374988079071,-0.19083786010742188,0.34044232964515686,0.5283018946647644,-20.685543060302734
123,0.43618375062942505,0.809374988079071,-0.18981170654296875,0.3385244309902191,0.5353773832321167,-20.34532356262207
124,0.43240243196487427,0.809374988079071,-0.18872757256031036,0.3366154134273529,0.5389150977134705,-20.001436233520508
125,0.4286333918571472,0.8125,-0.18752899765968323,0.33471420407295227,0.5471698045730591,-19.653648376464844
126,0.42487674951553345,0.815625011920929,-0.18625755608081818,0.3328205943107605,0.5483490824699402,-19.301786422729492
127,0.4211326539516449,0.815625011920929,-0.18485374748706818,0.33093348145484924,0.551886796951294,-18.94561004638672
128,0.41740137338638306,0.8187500238418579,-0.18338242173194885,0.3290531635284424,0.5566037893295288,-18.585086822509766
129,0.41368335485458374,0.8187500238418579,-0.1817573606967926,0.3271794319152832,0.5613207817077637,-18.220121383666992
130,0.4099787771701813,0.824999988079071,-0.17999878525733948,0.3253123462200165,0.5648584961891174,-17.850631713867188
131,0.4062879681587219,0.824999988079071,-0.17810669541358948,0.323452353477478,0.5636792182922363,-17.476533889770508
132,0.4026114344596863,0.828125,-0.17611923813819885,0.32159945368766785,0.5660377144813538,-17.09766387939453
133,0.39894965291023254,0.8343750238418579,-0.17400512099266052,0.3197547495365143,0.573113203048706,-16.714162826538086
134,0.39530330896377563,0.8343750238418579,-0.17177505791187286,0.3179188072681427,0.5742924809455872,-16.3259334564209
135,0.39167287945747375,0.840624988079071,-0.1694587767124176,0.3160925805568695,0.573113203048706,-15.93300724029541
136,0.38805922865867615,0.840624988079071,-0.1670200377702713,0.31427741050720215,0.5707547068595886,-15.535381317138672
137,0.38446298241615295,0.840624988079071,-0.1645355224609375,0.3124741315841675,0.5742924809455872,-15.133173942565918
138,0.38088542222976685,0.84375,-0.16196632385253906,0.3106846213340759,0.5742924809455872,-14.726451873779297
139,0.377327024936676,0.8500000238418579,-0.15932579338550568,0.3089103698730469,0.5801886916160583,-14.315434455871582
140,0.37378889322280884,0.8500000238418579,-0.15661278367042542,0.30715277791023254,0.5801886916160583,-13.900269508361816
141,0.37027162313461304,0.8500000238418579,-0.15388469398021698,0.3054133355617523,0.5825471878051758,-13.480900764465332
142,0.36677682399749756,0.8500000238418579,-0.15111294388771057,0.3036937415599823,0.5849056839942932,-13.05760669708252
143,0.3633054196834564,0.8531249761581421,-0.1483118087053299,0.30199599266052246,0.5849056839942932,-12.63068675994873
144,0.35985881090164185,0.8531249761581421,-0.14551754295825958,0.3003218173980713,0.5872641801834106,-12.200299263000488
145,0.3564380705356598,0.8531249761581421,-0.14265289902687073,0.2986730635166168,0.5908018946647644,-11.766764640808105
146,0.3530445694923401,0.859375,-0.13984298706054688,0.29705139994621277,0.5908018946647644,-11.330400466918945
147,0.3496801257133484,0.859375,-0.13704261183738708,0.29545924067497253,0.599056601524353,-10.891548156738281
148,0.3463457226753235,0.862500011920929,-0.1341865509748459,0.29389768838882446,0.6014150977134705,-10.450608253479004
149,0.34304291009902954,0.862500011920929,-0.1313585340976715,0.29236894845962524,0.6037735939025879,-10.007942199707031
150,0.3397733271121979,0.862500011920929,-0.12855014204978943,0.2908744513988495,0.6049528121948242,-9.563934326171875
151,0.3365383744239807,0.862500011920929,-0.12574119865894318,0.28941610455513,0.6049528121948242,-9.11917495727539
152,0.33333975076675415,0.8656250238418579,-0.1229400634765625,0.28799521923065186,0.6037735939025879,-8.674056053161621
153,0.330178439617157,0.871874988079071,-0.12015552818775177,0.28661322593688965,0.6061320900917053,-8.229104995727539
154,0.32705605030059814,0.871874988079071,-0.11740169674158096,0.28527143597602844,0.6120283007621765,-7.7847723960876465
155,0.32397425174713135,0.878125011920929,-0.11461925506591797,0.28397107124328613,0.614386796951294,-7.341825008392334
156,0.3209340572357178,0.8812500238418579,-0.11187076568603516,0.2827128767967224,0.614386796951294,-6.900453567504883
157,0.3179367482662201,0.8812500238418579,-0.10912533104419708,0.2814978361129761,0.6167452931404114,-6.461528778076172
158,0.31498366594314575,0.887499988079071,-0.10638713836669922,0.28032660484313965,0.6202830076217651,-6.025518417358398
159,0.3120751976966858,0.887499988079071,-0.10364780575037003,0.2791995704174042,0.6285377144813538,-5.59290885925293
160,0.30921274423599243,0.8843749761581421,-0.10093269497156143,0.2781166434288025,0.6285377144813538,-5.16414737701416
161,0.306397020816803,0.887499988079071,-0.09820175170898438,0.2770785093307495,0.6273584961891174,-4.740055084228516
162,0.303628534078598,0.887499988079071,-0.09545974433422089,0.2760847508907318,0.6332547068595886,-4.3209075927734375
163,0.30090776085853577,0.887499988079071,-0.0927312821149826,0.27513477206230164,0.6332547068595886,-3.907317638397217
164,0.2982349395751953,0.887499988079071,-0.09001217037439346,0.27422845363616943,0.6344339847564697,-3.4995925426483154
165,0.29561030864715576,0.887499988079071,-0.08726482093334198,0.273364782333374,0.6320754885673523,-3.0982601642608643
166,0.2930341362953186,0.887499988079071,-0.08454017341136932,0.27254337072372437,0.635613203048706,-2.7037336826324463
167,0.29050639271736145,0.887499988079071,-0.08178367465734482,0.271762877702713,0.6403301954269409,-2.316361904144287
168,0.2880265712738037,0.887499988079071,-0.07905139774084091,0.2710222601890564,0.6403301954269409,-1.9364584684371948
169,0.2855944037437439,0.890625,-0.07627830654382706,0.2703205645084381,0.6415094137191772,-1.5643550157546997
170,0.2832094132900238,0.890625,-0.07353734970092773,0.26965606212615967,0.6426886916160583,-1.2002660036087036
171,0.28087133169174194,0.893750011920929,-0.07077264785766602,0.2690276801586151,0.6426886916160583,-0.8443458080291748
172,0.27857956290245056,0.893750011920929,-0.06800727546215057,0.26843389868736267,0.6426886916160583,-0.49685367941856384
173,0.2763330638408661,0.8968750238418579,-0.06523189693689346,0.2678728699684143,0.6403301954269409,-0.15790070593357086
174,0.27413132786750793,0.903124988079071,-0.06248197704553604,0.26734355092048645,0.6438679099082947,0.17244952917099
175,0.27197346091270447,0.903124988079071,-0.059710025787353516,0.2668437659740448,0.6474056839942932,0.4940454661846161
176,0.2698586583137512,0.90625,-0.05699577182531357,0.2663726210594177,0.6521226167678833,0.8069040775299072
177,0.2677859365940094,0.90625,-0.05425672605633736,0.2659280598163605,0.6533018946647644,1.1110848188400269
178,0.2657545506954193,0.90625,-0.05150794982910156,0.2655084431171417,0.6568396091461182,1.406570315361023
179,0.2637634873390198,0.90625,-0.04880113527178764,0.2651126980781555,0.6580188870429993,1.6932991743087769
180,0.261811763048172,0.90625,-0.04607963562011719,0.26473891735076904,0.661556601524353,1.9714837074279785
181,0.25989848375320435,0.90625,-0.043389033526182175,0.26438552141189575,0.6603773832321167,2.24110746383667
182,0.25802284479141235,0.9125000238418579,-0.04073534160852432,0.2640515863895416,0.6627358198165894,2.5024166107177734
183,0.2561836242675781,0.9125000238418579,-0.038073062896728516,0.2637351453304291,0.6627358198165894,2.755349636077881
184,0.25438010692596436,0.9156249761581421,-0.03545656055212021,0.263435423374176,0.6639150977134705,3.0002079010009766
185,0.2526112496852875,0.9156249761581421,-0.03285417705774307,0.263150691986084,0.6639150977134705,3.2370800971984863
186,0.2508760690689087,0.9156249761581421,-0.030293941497802734,0.26287999749183655,0.6639150977134705,3.466130256652832
187,0.24917392432689667,0.9156249761581421,-0.02776813507080078,0.26262202858924866,0.6662735939025879,3.68760347366333
188,0.24750423431396484,0.9156249761581421,-0.025293445214629173,0.2623758614063263,0.6662735939025879,3.9015793800354004
189,0.24586574733257294,0.9156249761581421,-0.022798538208007812,0.2621402144432068,0.6686320900917053,4.108154773712158
190,0.24425753951072693,0.9156249761581421,-0.020359229296445847,0.26191431283950806,0.6733490824699402,4.307674407958984
191,0.2426789104938507,0.9156249761581421,-0.017992114648222923,0.2616972029209137,0.6757075190544128,4.500322341918945
192,0.24112944304943085,0.9156249761581421,-0.015638064593076706,0.2614879608154297,0.6839622855186462,4.686237812042236
193,0.23960831761360168,0.9156249761581421,-0.013337517157196999,0.2612857222557068,0.6886792182922363,4.865543842315674
194,0.23811444640159607,0.9156249761581421,-0.011073303408920765,0.26108986139297485,0.6886792182922363,5.0384674072265625
195,0.236647367477417,0.9156249761581421,-0.00885930098593235,0.2608996629714966,0.6898584961891174,5.205331325531006
196,0.23520639538764954,0.9156249761581421,-0.006693458650261164,0.26071447134017944,0.6898584961891174,5.366261959075928
197,0.23379094898700714,0.9156249761581421,-0.004555129911750555,0.26053348183631897,0.6898584961891174,5.521327972412109
198,0.2324002981185913,0.9156249761581421,-0.0024938583374023438,0.260356605052948,0.6922169923782349,5.670836448669434
199,0.23103396594524384,0.918749988079071,-0.0004841327609028667,0.2601829767227173,0.6933962106704712,5.815070152282715
200,0.2296915054321289,0.918749988079071,0.0015075684059411287,0.2600119113922119,0.6933962106704712,5.953855514526367
201,0.2283717840909958,0.921875,0.0034140110947191715,0.25984370708465576,0.6957547068595886,6.08773136138916
202,0.22707462310791016,0.925000011920929,0.005291747860610485,0.25967732071876526,0.6969339847564697,6.216692924499512
203,0.225799560546875,0.925000011920929,0.007103777024894953,0.259512722492218,0.698113203048706,6.340970993041992
204,0.22454603016376495,0.9312499761581421,0.008855628781020641,0.25934943556785583,0.6992924809455872,6.4606709480285645
205,0.22331349551677704,0.9312499761581421,0.010563564486801624,0.2591874599456787,0.7016509175300598,6.576059818267822
206,0.22210165858268738,0.9312499761581421,0.012187385931611061,0.2590261697769165,0.7016509175300598,6.687174320220947
207,0.22090964019298553,0.9281250238418579,0.0137930391356349,0.2588655650615692,0.7028301954269409,6.794217586517334
208,0.21973712742328644,0.9281250238418579,0.015321111306548119,0.2587052583694458,0.7051886916160583,6.897253513336182
209,0.21858331561088562,0.9312499761581421,0.016818474978208542,0.2585452198982239,0.7087264060974121,6.996603012084961
210,0.2174483835697174,0.9312499761581421,0.018221139907836914,0.2583853304386139,0.7087264060974121,7.092340469360352
211,0.2163316011428833,0.9312499761581421,0.019614124670624733,0.25822511315345764,0.7122641801834106,7.184491157531738
212,0.21523240208625793,0.934374988079071,0.02090582810342312,0.2580648958683014,0.7110849022865295,7.273322105407715
213,0.21415051817893982,0.934374988079071,0.02215881273150444,0.2579043507575989,0.713443398475647,7.358928680419922
214,0.2130856066942215,0.9375,0.02334580384194851,0.257743239402771,0.7181603908538818,7.441356182098389
215,0.21203692257404327,0.9375,0.0245040412992239,0.25758159160614014,0.7205188870429993,7.520747661590576
216,0.21100404858589172,0.9375,0.02557969093322754,0.2574196457862854,0.7228773832321167,7.5973429679870605
217,0.2099868804216385,0.9375,0.026613807305693626,0.2572568356990814,0.7228773832321167,7.671158313751221
218,0.20898492634296417,0.9375,0.027579259127378464,0.257093608379364,0.724056601524353,7.742297649383545
219,0.2079978883266449,0.9375,0.028469419106841087,0.25692978501319885,0.7252358198165894,7.810919284820557
220,0.20702514052391052,0.9375,0.02935199812054634,0.2567651867866516,0.7275943160057068,7.877071380615234
221,0.20606651902198792,0.9375,0.030176496133208275,0.25660014152526855,0.7275943160057068,7.940953731536865
222,0.20512154698371887,0.9375,0.030924130231142044,0.25643450021743774,0.7311320900917053,8.002686500549316
223,0.20419013500213623,0.9375,0.03164181858301163,0.25626835227012634,0.7311320900917053,8.06234073638916
224,0.20327191054821014,0.9375,0.03232264518737793,0.2561017572879791,0.7334905862808228,8.119959831237793
225,0.2023662030696869,0.9375,0.03297138214111328,0.25593483448028564,0.7334905862808228,8.17575740814209
226,0.2014731913805008,0.9375,0.03356466442346573,0.2557676434516907,0.7346698045730591,8.229804992675781
227,0.2005923092365265,0.9375,0.034125782549381256,0.2556000351905823,0.7346698045730591,8.282241821289062
228,0.19972357153892517,0.9375,0.03462998941540718,0.255432665348053,0.7346698045730591,8.33318042755127
229,0.198866605758667,0.9375,0.03517596796154976,0.2552649974822998,0.7358490824699402,8.382630348205566
230,0.1980208307504654,0.9375,0.03567154332995415,0.2550976872444153,0.739386796951294,8.430899620056152
231,0.19718655943870544,0.9375,0.03614704683423042,0.25493037700653076,0.7417452931404114,8.477861404418945
232,0.19636353850364685,0.9375,0.03661150857806206,0.254763126373291,0.7417452931404114,8.52367115020752
233,0.1955510824918747,0.9375,0.03710145875811577,0.25459668040275574,0.7417452931404114,8.56855583190918
234,0.19474941492080688,0.9375,0.037568043917417526,0.25443029403686523,0.7441037893295288,8.612499237060547
235,0.19395844638347626,0.9375,0.03805241733789444,0.254264771938324,0.7464622855186462,8.655623435974121
236,0.19317790865898132,0.9375,0.03853187710046768,0.2540995180606842,0.7464622855186462,8.697884559631348
237,0.19240739941596985,0.9375,0.039057184010744095,0.2539350986480713,0.7464622855186462,8.739456176757812
238,0.19164687395095825,0.940625011920929,0.0395541675388813,0.2537713944911957,0.7464622855186462,8.780410766601562
239,0.19089648127555847,0.940625011920929,0.040083788335323334,0.25360822677612305,0.7464622855186462,8.820723533630371
240,0.19015584886074066,0.940625011920929,0.04063882678747177,0.2534458637237549,0.7464622855186462,8.860421180725098
241,0.18942482769489288,0.9437500238418579,0.04121794551610947,0.25328442454338074,0.7464622855186462,8.89964485168457
242,0.18870332837104797,0.9437500238418579,0.041805170476436615,0.2531234622001648,0.7464622855186462,8.938258171081543
243,0.18799123167991638,0.9437500238418579,0.0424031987786293,0.2529633939266205,0.7476415038108826,8.976286888122559
244,0.1872880756855011,0.9437500238418579,0.04304363578557968,0.25280407071113586,0.7464622855186462,9.013875007629395
245,0.1865938901901245,0.9437500238418579,0.04364507272839546,0.2526456415653229,0.7488207817077637,9.051037788391113
246,0.18590879440307617,0.9437500238418579,0.04426302760839462,0.2524876594543457,0.75,9.087662696838379
247,0.18523260951042175,0.9437500238418579,0.04488544538617134,0.25233063101768494,0.75,9.123785972595215
248,0.1845649778842926,0.9437500238418579,0.045546792447566986,0.25217404961586,0.75,9.159271240234375
249,0.18390552699565887,0.9437500238418579,0.04616909101605415,0.25201794505119324,0.7511792182922363,9.194282531738281
250,0.18325433135032654,0.9468749761581421,0.04676778241991997,0.2518630623817444,0.7511792182922363,9.228964805603027
251,0.18261145055294037,0.9468749761581421,0.04741222783923149,0.2517082989215851,0.7535377144813538,9.26303482055664
252,0.18197666108608246,0.9468749761581421,0.048001982271671295,0.251554012298584,0.7535377144813538,9.296477317810059
253,0.18134945631027222,0.9468749761581421,0.04859769344329834,0.2514004111289978,0.7535377144813538,9.329479217529297
254,0.18072982132434845,0.9468749761581421,0.04917120933532715,0.2512471675872803,0.7535377144813538,9.361961364746094
